report_id,report_type,date,location,activity,barrier_failure,observed_severity,report_text,sif_potential,life_saving_rule,data_source
SYN-OIL-12774,Near-Miss,2018-03-18,Unit 1,light vehicle movement,supervision,Low,"During light vehicle movement, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12775,Near-Miss,2024-06-13,Unit 1,load transfer,tool inspection,High,"While carrying out load transfer, the team identified a loss of control involving tool inspection. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12776,Incident,2023-10-29,Unit 2,contractor work,supervision,Low,A routine observation during contractor work identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12777,Near-Miss,2024-09-18,Unit 2,lifting and rigging,isolation and lockout,Low,"A report was raised after lifting and rigging. isolation and lockout was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12778,Incident,2019-10-25,Unit 1,hoisting,supervision,High,"During hoisting, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12779,Near-Miss,2024-06-13,Unit 4,permit-to-work activity,permit verification,Moderate,"During permit-to-work activity, an unexpected condition was observed. The permit verification was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 4.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12780,UA/UC Observation,2021-03-29,Unit 4,maintenance job,lifting plan,Low,"During maintenance job, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12781,Incident,2020-04-11,Unit 2,journey to the worksite,lifting plan,Moderate,"During journey to the worksite, personnel were exposed because lifting plan was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12782,Incident,2015-01-01,Unit 4,journey to the worksite,lifting plan,Low,A minor procedural observation was recorded during journey to the worksite. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12783,UA/UC Observation,2021-07-29,Unit 4,temporary bypass of an interlock,guard/interlock,High,"During temporary bypass of an interlock, personnel were exposed because guard/interlock was ineffective. The task was stopped before escalation. The observation was made at Unit 4.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12784,Incident,2025-09-14,Unit 4,housekeeping inspection,no barrier identified,High,A minor procedural observation was recorded during housekeeping inspection. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12785,UA/UC Observation,2016-02-24,Unit 1,manhole entry,barricading,Low,"During manhole entry, an unexpected condition was observed. The barricading was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12786,Near-Miss,2018-11-25,Unit 2,entry into a vessel,vehicle segregation,Low,A routine observation during entry into a vessel identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12787,UA/UC Observation,2019-12-20,Unit 1,contractor work,tool inspection,Low,"During contractor work, personnel were exposed because tool inspection was ineffective. The task was stopped before escalation. The observation was made at Unit 1.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12788,Incident,2020-08-12,Unit 4,disabling a trip system,PPE,Low,A routine observation during disabling a trip system identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12789,UA/UC Observation,2018-11-22,Unit 3,hot-work repair,vehicle segregation,High,"While carrying out hot-work repair, the team identified a loss of control involving vehicle segregation. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12790,Incident,2019-11-14,Unit 3,simultaneous operations,tool inspection,Moderate,"During simultaneous operations, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12791,Near-Miss,2016-11-08,Unit 3,simultaneous operations,guard/interlock,Low,"During simultaneous operations, an unexpected condition was observed. The guard/interlock was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12792,Incident,2020-03-31,Unit 3,electrical maintenance,procedure compliance,Low,"During electrical maintenance, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12793,UA/UC Observation,2017-04-24,Unit 1,simultaneous operations,permit verification,High,"A report was raised after simultaneous operations. permit verification was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 1.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12794,Incident,2021-11-25,Unit 4,platform maintenance,isolation and lockout,Moderate,"During platform maintenance, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12795,Incident,2021-05-30,Unit 1,contractor work,isolation and lockout,Low,"During contractor work, an unexpected condition was observed. The isolation and lockout was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12796,Incident,2019-08-19,Unit 3,platform maintenance,exclusion zone,Low,A minor procedural observation was recorded during platform maintenance. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12797,UA/UC Observation,2022-01-22,Unit 4,roof inspection,fall protection,High,"During roof inspection, an unexpected condition was observed. The fall protection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 4.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12798,UA/UC Observation,2015-12-15,Unit 4,ladder work,guard/interlock,Low,"During ladder work, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12799,UA/UC Observation,2023-12-05,Unit 2,simultaneous operations,isolation and lockout,Low,"While carrying out simultaneous operations, the team identified a loss of control involving isolation and lockout. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12800,Near-Miss,2022-03-05,Unit 4,lifting and rigging,procedure compliance,Low,A routine observation during lifting and rigging identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12801,Incident,2019-05-04,Unit 2,light vehicle movement,guard/interlock,Low,"During light vehicle movement, personnel were exposed because guard/interlock was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12802,Incident,2018-10-18,Unit 1,waste segregation,isolation and lockout,Low,A routine observation during waste segregation identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12803,Incident,2020-07-30,Unit 3,pump maintenance,no barrier identified,Low,"During pump maintenance, personnel were exposed because no barrier identified was ineffective. The task was stopped before escalation. The observation was made at Unit 3.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12804,UA/UC Observation,2024-01-24,Unit 2,work inside a pit,PPE,Moderate,A minor procedural observation was recorded during work inside a pit. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12805,Incident,2022-01-19,Unit 4,roof inspection,barricading,High,"During roof inspection, personnel were exposed because barricading was ineffective. The task was stopped before escalation. The observation was made at Unit 4.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12806,UA/UC Observation,2016-05-31,Unit 1,contractor work,fall protection,Low,A minor procedural observation was recorded during contractor work. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12807,Incident,2019-05-19,Unit 2,scaffold work,tool inspection,High,"During scaffold work, an unexpected condition was observed. The tool inspection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 2.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12808,UA/UC Observation,2024-04-07,Unit 4,platform maintenance,gas testing,High,"During inspection, gas testing needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 4.",Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12809,Near-Miss,2023-04-28,Unit 2,vehicle reversing,PPE,High,"A report was raised after vehicle reversing. PPE was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12810,Near-Miss,2017-09-17,Unit 2,pressure testing,tool inspection,High,"During inspection, tool inspection needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 2.",Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12811,UA/UC Observation,2017-04-11,Unit 3,entry into a vessel,PPE,Moderate,"During entry into a vessel, an unexpected condition was observed. The PPE was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12812,Incident,2018-09-29,Unit 4,crane lifting,barricading,Low,"During crane lifting, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12813,UA/UC Observation,2018-12-06,Unit 1,hot-work repair,supervision,Low,"While carrying out hot-work repair, the team identified a loss of control involving supervision. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12814,UA/UC Observation,2020-10-05,Unit 1,crossing a safety barrier,communication,High,A routine observation during crossing a safety barrier identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12815,Near-Miss,2024-09-21,Unit 3,manhole entry,barricading,High,"While carrying out manhole entry, the team identified a loss of control involving barricading. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12816,Near-Miss,2016-04-27,Unit 3,ladder work,barricading,Low,A minor procedural observation was recorded during ladder work. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12817,UA/UC Observation,2022-08-21,Unit 1,pressure testing,communication,Moderate,"A report was raised after pressure testing. communication was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 1.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12818,Incident,2024-05-08,Unit 4,hoisting,no barrier identified,Low,A minor procedural observation was recorded during hoisting. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12819,Near-Miss,2020-06-30,Unit 4,permit-to-work activity,isolation and lockout,Low,"A report was raised after permit-to-work activity. isolation and lockout was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12820,Incident,2024-04-12,Unit 1,temporary bypass of an interlock,barricading,Low,A routine observation during temporary bypass of an interlock identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12821,Incident,2020-03-31,Unit 1,pump maintenance,gas testing,Moderate,"During pump maintenance, an unexpected condition was observed. The gas testing was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12822,Incident,2021-10-07,Unit 3,grinding,vehicle segregation,High,A minor procedural observation was recorded during grinding. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12823,UA/UC Observation,2020-09-13,Unit 3,hoisting,no barrier identified,Low,"While carrying out hoisting, the team identified a loss of control involving no barrier identified. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12824,Near-Miss,2020-09-25,Unit 3,pipeline intervention,fall protection,Low,A routine observation during pipeline intervention identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12825,Near-Miss,2020-06-05,Unit 1,entry into a tank,procedure compliance,Low,"During entry into a tank, an unexpected condition was observed. The procedure compliance was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12826,Incident,2021-04-30,Unit 2,heavy vehicle driving,vehicle segregation,Moderate,A minor procedural observation was recorded during heavy vehicle driving. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12827,Incident,2022-12-09,Unit 3,valve maintenance,barricading,Moderate,"During valve maintenance, an unexpected condition was observed. The barricading was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12828,Near-Miss,2017-09-29,Unit 2,hose handling,procedure compliance,Moderate,A routine observation during hose handling identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12829,Near-Miss,2021-04-26,Unit 3,welding,fall protection,High,"During welding, personnel were exposed because fall protection was ineffective. The task was stopped before escalation. The observation was made at Unit 3.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12830,Incident,2021-12-07,Unit 3,entry into a vessel,tool inspection,High,A routine observation during entry into a vessel identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12831,Incident,2025-08-27,Unit 2,roof inspection,gas testing,Moderate,"While carrying out roof inspection, the team identified a loss of control involving gas testing. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12832,UA/UC Observation,2016-03-17,Unit 2,housekeeping inspection,exclusion zone,Moderate,A minor procedural observation was recorded during housekeeping inspection. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12833,UA/UC Observation,2019-03-12,Unit 2,equipment movement,gas testing,Moderate,"While carrying out equipment movement, the team identified a loss of control involving gas testing. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12834,Incident,2018-03-28,Unit 4,roof inspection,isolation and lockout,Low,A routine observation during roof inspection identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12835,UA/UC Observation,2023-10-23,Unit 3,heavy vehicle driving,isolation and lockout,Moderate,"While carrying out heavy vehicle driving, the team identified a loss of control involving isolation and lockout. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12836,UA/UC Observation,2015-12-20,Unit 2,housekeeping inspection,lifting plan,Low,A minor procedural observation was recorded during housekeeping inspection. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12837,Incident,2018-10-05,Unit 3,pump maintenance,communication,High,"A report was raised after pump maintenance. communication was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12838,Incident,2023-10-23,Unit 2,scaffold work,fall protection,Moderate,A routine observation during scaffold work identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12839,Near-Miss,2022-01-12,Unit 3,roof inspection,guard/interlock,Moderate,"While carrying out roof inspection, the team identified a loss of control involving guard/interlock. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12840,UA/UC Observation,2020-04-16,Unit 1,permit-to-work activity,tool inspection,Moderate,A minor procedural observation was recorded during permit-to-work activity. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12841,Incident,2024-01-26,Unit 4,pipeline intervention,tool inspection,High,"While carrying out pipeline intervention, the team identified a loss of control involving tool inspection. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 4.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12842,Incident,2016-07-22,Unit 4,pipeline intervention,isolation and lockout,High,"During inspection, isolation and lockout needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 4.",Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12843,UA/UC Observation,2015-11-29,Unit 1,welding,lifting plan,Low,"During welding, personnel were exposed because lifting plan was ineffective. The task was stopped before escalation. The observation was made at Unit 1.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12844,Incident,2022-07-28,Unit 4,housekeeping inspection,permit verification,Low,A routine observation during housekeeping inspection identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12845,Near-Miss,2019-05-27,Unit 2,crossing a safety barrier,fall protection,Low,"A report was raised after crossing a safety barrier. fall protection was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12846,Incident,2023-10-12,Unit 1,light vehicle movement,isolation and lockout,Low,"During light vehicle movement, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12847,UA/UC Observation,2021-04-14,Unit 1,heavy vehicle driving,gas testing,Moderate,"While carrying out heavy vehicle driving, the team identified a loss of control involving gas testing. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12848,UA/UC Observation,2023-10-05,Unit 2,pressure testing,no barrier identified,Low,"During pressure testing, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 2.",Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12849,UA/UC Observation,2020-10-26,Unit 3,electrical maintenance,lifting plan,Low,"A report was raised after electrical maintenance. lifting plan was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12850,Incident,2024-02-16,Unit 1,ladder work,PPE,High,A minor procedural observation was recorded during ladder work. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12851,UA/UC Observation,2025-07-10,Unit 2,simultaneous operations,barricading,Low,"During simultaneous operations, personnel were exposed because barricading was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12852,UA/UC Observation,2015-03-20,Unit 1,equipment movement,permit verification,Moderate,"During equipment movement, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12853,UA/UC Observation,2022-03-23,Unit 1,hoisting,gas testing,Moderate,"While carrying out hoisting, the team identified a loss of control involving gas testing. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12854,Incident,2025-06-08,Unit 3,crossing a safety barrier,guard/interlock,Low,A routine observation during crossing a safety barrier identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12855,Incident,2016-02-23,Unit 1,electrical maintenance,permit verification,High,"During electrical maintenance, personnel were exposed because permit verification was ineffective. The task was stopped before escalation. The observation was made at Unit 1.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12856,Near-Miss,2024-05-08,Unit 2,lifting and rigging,gas testing,Moderate,"During lifting and rigging, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 2.",Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12857,UA/UC Observation,2022-05-09,Unit 3,work inside a pit,vehicle segregation,Low,"During work inside a pit, personnel were exposed because vehicle segregation was ineffective. The task was stopped before escalation. The observation was made at Unit 3.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12858,UA/UC Observation,2025-06-25,Unit 1,contractor work,tool inspection,High,"During contractor work, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12859,Incident,2023-01-04,Unit 4,simultaneous operations,gas testing,Moderate,"While carrying out simultaneous operations, the team identified a loss of control involving gas testing. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 4.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12860,Incident,2016-09-10,Unit 3,hot-work repair,vehicle segregation,Low,"During hot-work repair, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12861,UA/UC Observation,2016-04-30,Unit 3,hot-work repair,communication,Low,"A report was raised after hot-work repair. communication was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12862,Near-Miss,2019-07-16,Unit 3,vehicle reversing,lifting plan,Low,"During vehicle reversing, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12863,Near-Miss,2022-06-16,Unit 2,heavy vehicle driving,vehicle segregation,Moderate,"During heavy vehicle driving, personnel were exposed because vehicle segregation was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12864,UA/UC Observation,2023-07-23,Unit 4,pipeline intervention,fall protection,Low,"During pipeline intervention, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12865,Incident,2016-09-17,Unit 2,entry into a tank,procedure compliance,Low,"During entry into a tank, an unexpected condition was observed. The procedure compliance was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 2.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12866,Incident,2023-04-21,Unit 3,welding,gas testing,Moderate,A routine observation during welding identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12867,Near-Miss,2016-05-18,Unit 4,platform maintenance,vehicle segregation,Low,"While carrying out platform maintenance, the team identified a loss of control involving vehicle segregation. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 4.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12868,UA/UC Observation,2022-12-30,Unit 4,welding,barricading,Low,"During inspection, barricading needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 4.",Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12869,UA/UC Observation,2018-12-14,Unit 2,electrical maintenance,tool inspection,Low,"During electrical maintenance, personnel were exposed because tool inspection was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12870,UA/UC Observation,2020-11-08,Unit 3,permit-to-work activity,exclusion zone,Moderate,"During inspection, exclusion zone needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 3.",Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
